hHostNameFinal,hOrder,hFamily,hGenus,hSpecies,hMarOTerr,hWildDomFAO,hAllZACites,hDiseaseZACites,hHuntedIUCN,hArtfclHbttUsrIUCN,IUCN_Species_ID,Authority,Synonyms,Common_names_Eng,Common_names_Fre,Common.names_Spa,RedList_status,RedList_criteria,RedList_criteria_version,Year_assessed,Population_trend,Petitioned,hMassGrams,S,S20,S40,S50,S80,S100,AreaHost,Area.crop,crop.perc,Area.pasture,pasture.perc,Area.urban,urban.perc,popc_1970AD,popc_1980AD,popc_1990AD,popc_2000AD,popc_2005AD,rurc_1970AD,rurc_1980AD,rurc_1990AD,rurc_2000AD,rurc_2005AD,urbc_1970AD,urbc_1980AD,urbc_1990AD,urbc_2000AD,urbc_2005AD,p_crop1970,p_grass1970,p_uopp1970,p_crop1980,p_grass1980,p_uopp1980,p_crop1990,p_grass1990,p_uopp1990,p_crop2000,p_grass2000,p_uopp2000,p_crop2005,p_grass2005,p_uopp2005,hContinents,DOMYearBP,domestic_category
Micromys_minutus,RODENTIA,MURIDAE,Micromys,minutus,Terrestrial,wild,508,73,0,1,13373,"(Pallas, 1771)",NA,"Eurasian Harvest Mouse, Harvest Mouse",Rat Des Moissons,Rat_n Espiguero,LC,NA,3.1,2008,stable,N,6.99,785,77,32,19,4,1,1.83e+13,3.53e+12,19.3285377,3e+12,16.43824028,2.03e+11,1.112027287,1518399049,1736675134,1927557445,2064629182,2106916598,955534653.8,1047237404,1066893814,1047713670,1012199514,562864394.1,689437726.3,860663643.1,1016915523,1094717089,23.34362865,16.57858847,0.49392077,22.98085488,17.80491634,0.618023657,24.29316214,18.96265475,0.763206865,23.85683796,20.21898673,0.901661052,23.88845462,20.18237448,0.973485917,NA,NA,NA
Micronycteris_megalotis,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,megalotis,Terrestrial,wild,53,7,0,1,13379,"(Gray, 1842)",NA,Little Big-eared Bat,NA,NA,LC,NA,3.1,2008,unknown,N,6.4,1024,204,137,117,67,1,1.22e+13,3.41e+11,2.80136733,2.25e+12,18.47090693,36345407113,0.298654923,121458187.9,156951240.2,195733447,231376201.3,248496558.4,53421074.94,53137551.03,52564264.1,49343337.69,46543391.23,68037112.56,103813690.3,143169183.5,182032862.9,201953166.1,3.716144959,17.0445083,0.077016684,4.519449645,18.76633697,0.116975143,4.799116863,19.93968402,0.160752458,4.676972549,20.81605111,0.205586709,4.656972843,20.80850244,0.229585203,NA,NA,NA
Micropteropus_pusillus,CHIROPTERA,PTEROPODIDAE,Micropteropus,pusillus,Terrestrial,wild,32,7,0,1,13402,"(Peters, 1867)",NA,Peter's Dwarf Epauletted Fruit Bat,NA,NA,LC,NA,3.1,2008,stable,N,25.38,700,166,88,66,22,1,5.42e+12,5.98e+11,11.03635736,1.09e+12,20.11401956,8541647366,0.157728542,98247657.22,128786935.7,175579262.1,231417780.7,265414936.7,78373498.18,97348473.37,124863272.1,152461258,167599709,19874158.71,31438464.42,50715988.47,78956523.73,97815229.69,9.518366798,29.23727463,0.049201284,10.33989932,29.19219778,0.075096028,11.30982223,30.13102239,0.119736164,11.68988677,29.98578865,0.185994278,12.80771192,30.09662058,0.230691132,NA,NA,NA
Microtus_agrestis,RODENTIA,CRICETIDAE,Microtus,agrestis,Terrestrial,wild,1548,223,0,1,13426,"(Linnaeus, 1761)",NA,Field Vole,Campagnol Agreste,Topillo Agreste,LC,NA,3.1,2008,stable,N,35.87,245,76,45,33,10,1,1.08e+13,1.36e+12,12.605609,7.93e+11,7.353916626,88424625252,0.819520533,439779560.4,459101922,477333287.5,482166659.4,482637026.4,154173732.7,137375232.6,131384799.1,128599969,126386091.3,285605829.4,321726687.6,345948491,353566697.2,356250939.9,18.47268642,8.934207939,0.518161723,18.07981121,8.864714393,0.635999631,17.64216775,8.76817117,0.750784179,15.94053898,9.044508846,0.860273886,15.44620199,9.023268589,0.921672329,NA,NA,NA
Microtus_arvalis,RODENTIA,CRICETIDAE,Microtus,arvalis,Terrestrial,wild,2192,480,0,1,13488,"(Pallas, 1778)",Microtus obscurus  |Microtus obscurus  |Microtus obscurus,Common Vole,Campagnol Des Champs,Topillo Campesino,LC,NA,3.1,2008,stable,N,26.9,325,87,57,46,15,1,6.88e+12,2.08e+12,30.30824631,1.37e+12,19.91076418,96985245975,1.409958257,439719767.2,463377844.1,483036189.1,486815801.9,484480998.7,171108212.1,159037311.1,151956156.9,149326532.4,146643860.2,268611556.5,304340532.1,331080033.6,337489277.8,337837143.9,37.38174751,21.18458042,0.762313566,36.81647509,21.34552302,0.932678631,36.24570147,21.654828,1.100387383,33.70711676,22.77803554,1.248385735,32.88392658,22.69615467,1.32656846,NA,NA,NA
Microtus_californicus,RODENTIA,CRICETIDAE,Microtus,californicus,Terrestrial,wild,233,36,0,0,13427,"(Peale, 1848)",NA,"Amargosa Vole, California Vole",NA,NA,LC,NA,3.1,2008,stable,N,57.42,170,78,53,40,29,1,2.88e+11,26705288786,9.266845762,53971373150,18.7282903,11241567673,3.900870601,20502795.56,24063163.91,30656528.01,34398670.42,36202269.81,5281163.791,6158216.328,7324762.541,6935619.036,6654321.192,15221631.7,17904947.58,23331765.57,27463051.28,29547948.61,19.02278187,16.3601698,2.766626947,18.92787465,15.77464996,3.519507634,18.74580797,15.76301295,5.018736838,13.28511119,17.0992346,6.468371134,13.13075135,17.05522565,7.30777858,NA,NA,NA
Microtus_fortis,RODENTIA,CRICETIDAE,Microtus,fortis,Terrestrial,wild,155,61,0,0,13430,"B_chner, 1889",Microtus michnoi  |Microtus pelliceus  |Microtus uliginosus,Reed Vole,NA,NA,LC,NA,3.1,2008,unknown,N,36.44375,329,104,39,24,8,1,1.97e+12,3.37e+11,17.06747023,4.14e+11,20.96151114,19141180444,0.970220031,214887588.5,260134226.5,298033140.6,325714882.8,335868365.2,167437402.7,196239040.4,202632760.4,196494751.8,187978804,47450186.23,63895186.38,95400380.38,129220130.7,147889561.8,15.73435482,21.26837875,0.2260097,15.6076681,24.25619911,0.300140056,20.74051984,26.74538345,0.445204216,21.60431873,29.02477878,0.598019529,22.61543581,28.8401239,0.68379832,NA,NA,NA
Microtus_gregalis,RODENTIA,CRICETIDAE,Microtus,gregalis,Terrestrial,wild,151,23,0,1,13431,"(Pallas, 1779)",NA,Narrow-headed Vole,NA,Topillo De Monta_a,LC,NA,3.1,2008,stable,N,36.44375,275,70,30,23,6,1,4.53e+12,5.25e+11,11.58945442,1.59e+12,35.01892062,13690724955,0.302270888,86944111.2,100911918.7,115495211.1,122809554.6,125403901.8,58832023.34,65149857.95,66849632.39,63578628.88,59763812.26,28112087.8,35762060.94,48645578.83,59230925.5,65640089.64,11.19246977,35.62926778,0.096258588,11.50644911,36.56117765,0.117735469,12.44082744,38.65446521,0.149496054,13.9636122,40.43191868,0.167734452,14.0995687,40.47097767,0.180188421,NA,NA,NA
Microtus_levis,RODENTIA,CRICETIDAE,Microtus,levis,Terrestrial,wild,32,5,0,1,13454,"Miller, 1908",Microtus epiroticus  |Microtus epiroticus  |Microtus epiroticus  |Microtus rossiaemeridionalis  |Microtus rossiaemeridionalis  |Microtus rossiaemeridionalis  |Microtus subarvalis  |Microtus subarvalis  |Microtus subarvalis,"East European Vole, Sibling Vole",Campagnol D'Ondrias,Topillo Griego,LC,NA,3.1,2008,stable,N,35.49,255,79,54,45,12,1,3.85e+12,1.23e+12,31.96634247,7.61e+11,19.77436162,28631621252,0.743572227,176116485,192275794.8,208924714.2,211521818.3,210754680,79832096.77,74421567.54,68931515.62,66952158.59,65399917.2,96284388.91,117854227,139993197.9,144569659.3,145354761.1,41.93925991,19.3919453,0.451532585,41.2431499,19.95244867,0.547529848,40.02905682,20.82291213,0.636941979,35.23949854,23.22207923,0.651963968,34.43598281,23.19984133,0.65260898,NA,NA,NA
Microtus_maximowiczii,RODENTIA,CRICETIDAE,Microtus,maximowiczii,Terrestrial,wild,34,7,0,0,13442,"(Schrenk, 1859)",Microtus michnoi subspecies ungurensis,Maximowicz's Vole,NA,NA,LC,NA,3.1,2008,unknown,N,36.44375,163,72,52,44,17,4,1.64e+12,1.86e+11,11.31750959,4.68e+11,28.46990245,6766439954,0.411809387,31148386.1,38584620.04,44253495.97,48685742.33,50116294.84,27366123.02,33059116.39,35583788.14,36280142.57,35801882.29,3782263.076,5525503.649,8669707.906,12405599.8,14314412.53,3.615690527,27.31550973,0.02737442,3.872396647,31.54570765,0.038627091,6.443982868,36.72601128,0.05766194,12.53592246,35.78267557,0.077277729,13.0465386,35.70400189,0.088472375,NA,NA,NA
Microtus_ochrogaster,RODENTIA,CRICETIDAE,Microtus,ochrogaster,Terrestrial,wild,863,51,0,1,42631,"(Wagner, 1842)",NA,Prairie Vole,NA,NA,LC,NA,3.1,2008,stable,N,42.5,177,77,47,38,18,1,3.21e+12,1.32e+12,41.02281123,7.99e+11,24.91622197,27438062201,0.855399877,63337400.45,67691633.65,70527710.59,76764250.46,80782235.87,16296627.23,17186443.05,16733033.45,15284284.13,14793040.94,47040773.28,50505190.59,53794677.13,61479966.37,65989194.93,33.80537418,33.09279691,0.750625238,34.40827971,32.37485286,0.876266256,36.28867652,32.60961989,1.020368586,44.02556148,31.64180594,1.284925375,43.84501587,31.79356129,1.448882212,NA,NA,NA
Microtus_oeconomus,RODENTIA,CRICETIDAE,Microtus,oeconomus,Terrestrial,wild,839,114,0,1,13451,"(Pallas, 1776)",NA,"Root Vole, Tundra Vole","Campagnol Nordique, CAMPAGNOL NORDIQUE","Topillo N_rdico, TOPILLO NîRDICO",LC,NA,3.1,2008,stable,N,33.1,321,52,30,21,7,1,1.85e+13,1.34e+12,7.246993245,1.08e+12,5.808932406,30816614558,0.16612819,187253803.5,198359318.6,210803229.4,209774158.2,206443960.1,77241299.08,69167080.69,65449873.69,63337524.02,61839481.08,110012504.5,129192238,145353355.5,146436634.3,144604479.2,9.204969215,6.73214545,0.117414551,9.056270402,6.770733919,0.138631582,8.930037851,6.966600235,0.156862127,8.210079168,7.525523979,0.160543486,7.956263278,7.568988669,0.160755402,NA,NA,NA
Microtus_pennsylvanicus,RODENTIA,CRICETIDAE,Microtus,pennsylvanicus,Terrestrial,wild,1336,149,0,1,13452,"(Ord, 1815)",NA,"Chihuahua Vole, Meadow Vole",NA,NA,LC,NA,3.1,2008,stable,N,42.53,274,64,38,32,10,1,1.19e+13,1.27e+12,10.60967645,9.53e+11,7.98385357,54376984959,0.455327118,149926563.7,157590257.7,168003244.1,181158497.3,190578917.9,38880985.62,40590232.94,40858411.02,37456535.39,36503131.17,111045578.1,117000024.3,127144832.7,143701962.4,154075786.2,13.58228726,9.03243574,0.4482096,13.30413282,8.842140029,0.511176306,13.29920242,8.887079312,0.606296833,12.96179173,8.681200937,0.757581079,12.91250582,8.720098121,0.857078569,NA,NA,NA
Microtus_subterraneus,RODENTIA,CRICETIDAE,Microtus,subterraneus,Terrestrial,wild,239,46,0,1,13489,"(de Selys-Longchamps, 1836)",Microtus majori  |Microtus majori  |Microtus majori,"Common Pine Vole, European Pine Vole",Campagnol Souterrain,Topillo Europeo,LC,NA,3.1,2008,stable,N,17.74,182,81,63,54,31,1,2.88e+12,9.13e+11,31.67800351,3.96e+11,13.75796598,70925260395,2.461434749,282109272,296605455.6,307438518.4,310881502.6,310431488.9,111177870.6,105277600.8,100334682.3,98837131.42,97002751.91,170931402.9,191327852.1,207103838.3,212044378,213428741.5,41.99894313,17.88357504,1.160088447,40.87088816,17.64445022,1.434241886,39.68300019,17.33056145,1.721354355,35.81891691,16.89911505,2.009746269,34.9545851,16.43567293,2.16818327,NA,NA,NA
Millardia_meltada,RODENTIA,MURIDAE,Millardia,meltada,Terrestrial,wild,98,27,0,1,13525,"(Gray, 1837)",Golunda meltada  |Millardia meltada subspecies dunni|Millardia meltada subspecies pallidor|Mus comberi  |Mus lanuginosus  |Mus listoni  |Rattus meltada subspecies meltada|Rattus meltada subspecies pallidor,"Soft-furred Field Rat, Soft-furred Metad, Soft-furred Rat",NA,NA,LC,NA,3.1,2008,stable,N,67.17,257,74,63,50,33,1,2.27e+12,1.27e+12,55.89833379,96004547364,4.234087464,25424623071,1.121301863,440563350.7,553618575.7,693882487.7,838547044.6,907712095.3,352585734,424860798.2,515992355.6,605900781,645751344.5,87977617.3,128757778.5,177890131.6,232646260.1,261960755.2,62.54723327,2.746552512,0.258821987,63.71809152,2.578998423,0.373993959,63.98897578,2.483047217,0.511424095,60.25936696,3.121263438,0.666823548,60.24424993,3.015253804,0.750560598,NA,NA,NA
Mimon_crenulatum,CHIROPTERA,PHYLLOSTOMIDAE,Mimon,crenulatum,Terrestrial,wild,35,8,0,1,13560,"(æ. Geoffroy, 1810)",NA,Striped Hairy-nosed Bat,NA,NA,LC,NA,3.1,2008,stable,N,13.91,1020,206,143,120,71,1,1.12e+13,2.93e+11,2.613223037,1.86e+12,16.60487037,23684136546,0.211348511,92658475.12,119127294.1,149236422.4,178032903.7,191292812.7,42522182.05,43427031.46,44291211.53,43047463.86,41186293.23,50136292.58,75700264.06,104945210.7,134985439.5,150106519,3.512752067,15.17752565,0.059652042,4.267288347,16.69861139,0.089448268,4.552457587,17.74588543,0.123786043,4.447790222,18.44342052,0.160448069,4.403605072,18.39442917,0.179858883,NA,NA,NA
Miniopterus_fuliginosus,CHIROPTERA,VESPERTILIONIDAE,Miniopterus,fuliginosus,Terrestrial,wild,93,29,0,1,136514,"(Hodgson, 1835)",NA,Eastern Bent-winged Bat,NA,NA,LC,NA,3.1,2008,stable,N,11.46,1233,75,17,7,2,1,1.61e+13,3.28e+12,20.35506446,2.73e+12,16.92565248,1.38e+11,0.857450852,1840824483,2260600383,2722015998,3165818972,3358483335,1446196398,1695334965,1902573548,2055824204,2094322784,394628082.9,565265412.4,819442450.5,1109994778,1264160553,23.73407101,16.10825811,0.239748519,24.10984516,17.70557146,0.331768753,26.30559794,19.31829518,0.466858904,26.48752999,20.33528122,0.620859287,27.03596595,19.37475063,0.702238476,NA,NA,NA
Miniopterus_inflatus,CHIROPTERA,VESPERTILIONIDAE,Miniopterus,inflatus,Terrestrial,wild,29,11,0,0,13565,"Thomas, 1903",Miniopterus africanus,Greater Long-fingered Bat,NA,NA,LC,NA,3.1,2008,unknown,N,14.9,700,180,103,87,41,4,2.36e+12,49415449187,2.090057953,1.34e+11,5.68189938,2020139805,0.085443101,23501668.5,32158007.25,44588022.75,59351054.18,69106527.38,18255110.66,24495887.45,33722824.7,43190814.54,49018166.23,5246558.22,7662119.804,10865198.4,16160241.14,20088363.43,3.822279563,10.76741416,0.028330374,4.199882282,10.74763987,0.040906801,4.474644177,10.71254527,0.05768846,4.223989366,10.45883218,0.085103463,4.429837955,10.48024989,0.105899145,NA,NA,NA
Miniopterus_schreibersii,CHIROPTERA,VESPERTILIONIDAE,Miniopterus,schreibersii,Terrestrial,wild,279,47,0,1,13561,"(Kuhl, 1817)",NA,"Common Bentwing Bat, Schreiber's Bent-winged Bat, Schreiber's Long-fingered Bat",Minioptère de Schreibers,Murci_lago de Cueva,NT,NA,3.1,2008,decreasing,N,11.46,627,79,50,32,10,1,3.71e+12,8.56e+11,23.06411299,6.91e+11,18.61031722,46705467316,1.257951323,253955366.4,290213909.9,321294873.7,344633996.2,357004955.7,124481323.2,129610112.9,129089515.7,129989645.8,129711812.1,129474041.9,160603800.4,192205358.2,214644346.7,227293147.8,33.84144417,24.95410974,0.639257244,33.67899766,24.97995887,0.803326377,33.73882877,24.98691865,0.955202534,33.52253694,26.0026307,1.084459013,33.1181762,25.75285656,1.156691978,NA,NA,NA
Miopithecus_talapoin,PRIMATES,CERCOPITHECIDAE,Miopithecus,talapoin,Terrestrial,wild,86,7,0,0,13572,"(von Schreber, 1774)",Miopithecus talapoin subspecies ansorgei|Miopithecus talapoin subspecies vleeschouwersi,"Southern Talapoin Monkey, Talapoin",NA,NA,LC,NA,3.1,2008,unknown,N,1248.86,215,122,89,78,52,1,3.92e+11,7385035154,1.883495494,99150503682,25.28756151,790132575.8,0.201517142,4216975.331,6118926.625,8186031.667,11479780.31,13463739.64,3282341.93,4632105.2,5859788.158,7657720.628,8528703.753,934633.3054,1486821.417,2326243.578,3822060.567,4935037.879,3.252713561,24.11218112,0.027900329,3.584265408,24.13270551,0.045070133,3.702385447,24.16471476,0.069970238,2.667987574,24.1924733,0.111005993,2.810702499,24.18647859,0.163666944,NA,NA,NA
Mirounga_leonina,CARNIVORA,PHOCIDAE,Mirounga,leonina,Marine,wild,741,51,0,0,13583,"(Linnaeus, 1758)",NA,"South Atlantic Elephant-seal, Southern Elephant-seal, Southern Elephant Seal","El_phant De Mer Du Sud, El_phant De Mer M_ridional",Elefante Marino Del Sur,LC,NA,3.1,2008,unknown,N,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Molossops_neglectus,CHIROPTERA,MOLOSSIDAE,Molossops,neglectus,Terrestrial,wild,13,1,0,0,13641,"Williams & Genoways, 1980",NA,Rufous Dog-faced Bat,NA,NA,DD,NA,3.1,2008,unknown,N,6.91,709,223,156,140,78,1,6.55e+12,1.89e+11,2.881896875,7.07e+11,10.7880385,26283208654,0.400977729,57144132.33,73101247.22,90162373.08,105798654.2,113301758.4,25727783.42,24463316.18,23344160.9,20630618.25,18698736.5,31416348.33,48637932.35,66818212.29,85168035.29,94603021.57,3.219989369,10.73390386,0.077886579,4.103556422,11.78150579,0.118121302,4.463415016,12.52932572,0.16084067,5.116673211,13.26046268,0.20596826,5.217858346,13.24386378,0.230536943,NA,NA,NA
Molossus_molossus,CHIROPTERA,MOLOSSIDAE,Molossus,molossus,Terrestrial,wild,185,46,0,1,13648,"(Pallas, 1766)",NA,Pallas's Mastiff Bat,NA,NA,LC,NA,3.1,2008,unknown,N,13.7,1445,188,123,97,31,1,1.59e+13,7.76e+11,4.890262663,3.49e+12,22.02997363,61629140690,0.38856752,216702799.9,276280907,337863231.7,398988219.7,426450032.3,98993568.92,101326689.8,102918887.7,101327939.3,97961122.62,117709229.1,174954219.3,234944346.4,297660280,328488908.9,5.57086636,20.24570699,0.110294235,6.544242483,21.90732185,0.161938646,6.98893155,23.41080947,0.2158456,7.752513819,24.22121078,0.276348942,7.886330149,24.22846875,0.30649049,NA,NA,NA
Molossus_rufus,CHIROPTERA,MOLOSSIDAE,Molossus,rufus,Terrestrial,wild,31,12,0,1,13644,"_. Geoffroy, 1805",Molossus ater,Black Mastiff Bat,NA,NA,LC,NA,3.1,2008,stable,N,13.7,1353,194,127,102,48,1,1.49e+13,7.24e+11,4.863639417,3.12e+12,20.9757405,53345992867,0.358339432,172753743.1,222306737.4,275859654.8,329108173.7,353637067,79738543.43,82129575.5,83672415.85,82274550.95,79639593.46,93015198.84,140177162,192187239.4,246833622,273997474.2,5.355951055,19.12918154,0.089291211,6.348600773,20.83283766,0.133378316,6.788894468,22.3565784,0.182592646,7.359571636,23.27937452,0.236809951,7.497294442,23.27393533,0.265040026,NA,NA,NA
Mormoops_megalophylla,CHIROPTERA,MORMOOPIDAE,Mormoops,megalophylla,Terrestrial,wild,63,15,0,0,13878,"(Peters, 1864)",NA,"Ghost-faced Bat, Peters's Ghost-faced Bat",NA,NA,LC,NA,3.1,2008,decreasing,N,16.09,910,184,75,36,7,1,3.76e+12,3.38e+11,8.996580764,1.21e+12,32.2829985,16705819096,0.444522399,102503483.4,135029346.4,165902470.4,198133782.7,211844530.4,45730226.82,50902524.06,53758173.58,56572350.59,56814476.08,56773255.17,84126822.82,112144297.5,141561433.2,155030053.4,10.43143623,36.72313069,0.213930319,11.11934745,37.49433064,0.31068511,11.64450111,39.0434049,0.410849306,11.71378382,39.8804615,0.523432549,11.4307821,39.66930052,0.576843521,NA,NA,NA
Mungos_mungo,CARNIVORA,HERPESTIDAE,Mungos,mungo,Terrestrial,wild,105,10,0,0,41621,"(Gmelin, 1788)",NA,Banded Mongoose,NA,NA,LC,NA,3.1,2008,stable,N,1260,831,159,71,50,19,1,1.06e+13,7.17e+11,6.753760231,3.68e+12,34.63026927,12557937891,0.118273615,130937080.6,172783627.5,232263945.2,300813412.7,343675868,107835568.6,135474384.5,172719121.7,211084845.3,234221998.2,23101512.87,37309241.89,59544821.71,89728572.93,109453871.8,6.988025032,36.72835564,0.031449077,7.39145891,36.95683655,0.047818851,8.036433124,37.42332105,0.07657474,7.854501867,37.1294773,0.113164516,8.445034162,37.31530393,0.136804968,NA,NA,NA
Muntiacus_muntjak,CETARTIODACTYLA,CERVIDAE,Muntiacus,muntjak,Terrestrial,wild,306,42,1,1,42190,"(Zimmermann, 1780)",Cervus moschatus  |Cervus muntjak  |Cervus pleiharicus  |Muntiacus bancanus  |Muntiacus rubidus,"Barking Deer, Bornean Red Muntjac, Indian Muntjac, Red Muntjac, Southern Red Muntjac, Sundaland Red Muntjac",NA,NA,LC,NA,3.1,2008,decreasing,N,17611.59,395,172,140,106,75,1,1.5e+12,2.74e+11,18.22587078,10043453092,0.667605239,7936973357,0.527583984,112893945.7,141813688.9,173497365.8,202731781.4,216616900.4,91147651.37,106955787.2,116554759.7,112687617.9,107362112.5,21746298.08,34857901.61,56942610.03,90044165.64,109254789.1,16.07414735,4.367599023,0.17139158,16.56318134,4.269076822,0.26807142,21.09511887,4.634478277,0.425107395,23.13373217,4.240111303,0.669918576,24.57588022,4.243952615,0.80914734,NA,NA,NA
Murina_aurata,CHIROPTERA,VESPERTILIONIDAE,Murina,aurata,Terrestrial,wild,25,3,0,0,13937,"Milne-Edwards, 1872",Murina aurita,"Little Tube-nosed Bat, Tibetan Tube-nosed Bat",NA,NA,LC,NA,3.1,2008,unknown,N,4.27,452,204,99,64,28,2,3.15e+11,34732186457,11.03597076,43188345998,13.72287149,1839273438,0.584419533,26891556.45,32548810.84,37102064.74,37925423.46,39552499.15,20715728.2,24112625.83,24289503.7,21894863.3,21592046.25,6175828.716,8436185.253,12812560.65,16030559.75,17960452.93,8.17343008,15.90243944,0.182094168,8.260950198,19.17214079,0.24622339,10.29648869,22.52614431,0.368464869,14.36867704,22.44244787,0.459140518,15.18394496,22.52439299,0.511838802,NA,NA,NA
Murina_leucogaster,CHIROPTERA,VESPERTILIONIDAE,Murina,leucogaster,Terrestrial,wild,60,8,1,0,13943,"Milne-Edwards, 1872",Murina leucogastra  |Murina rubex,"Greater Tube-nosed Bat, Rufous Tube-nosed Bat",NA,NA,DD,NA,3.1,2008,unknown,N,7.54,425,120,78,71,39,1,6.18e+11,1.46e+11,23.56764432,1.06e+11,17.18361336,3718303485,0.601324712,109218654.2,130489687.8,147507039.7,147629388.9,153014724.1,91722474.47,106338824.2,109423438.9,98010267.3,94625031.26,17496179.54,24150863.47,38083600.97,49619121.62,58389692.2,17.23000486,14.58824462,0.256944829,17.23258957,17.82310748,0.352106764,21.21318878,20.78917081,0.554146701,27.35376392,22.17410435,0.724467669,28.51209578,22.13771997,0.867635492,NA,NA,NA
Mus_booduga,RODENTIA,MURIDAE,Mus,booduga,Terrestrial,wild,164,12,0,1,13953,"(Gray, 1837)",NA,"Common Indian Field Mouse, Little Indian Field Mouse",NA,NA,LC,NA,3.1,2008,stable,N,13.78,353,71,57,49,28,1,3.2e+12,1.66e+12,51.70895189,1.3e+11,4.061829237,31773084931,0.992390983,630281951.7,791987885,996322415.8,1211179532,1313375815,513625493,616498658.2,748883380.4,881596590.7,940064561.2,116656459.1,175489227.5,247439028.1,329582941.1,373311253,56.62471441,3.035563673,0.237633531,57.66998452,2.878299173,0.348182789,58.08050412,2.760964312,0.483229084,56.69785035,3.184680531,0.638260103,56.70616373,3.085693768,0.720772007,NA,NA,NA
Mus_cervicolor,RODENTIA,MURIDAE,Mus,cervicolor,Terrestrial,wild,53,6,0,1,13957,"Hodgson, 1845",NA,Fawn-colored Mouse,NA,NA,LC,NA,3.1,2008,stable,N,15.2325,448,162,61,49,18,1,2.53e+11,44351426974,17.5523395,9553573448,3.780883265,2702834922,1.069662926,62390106.52,75664968.25,90706544.52,104928877.4,113168667,49963288.85,57419173.94,63584440.94,66692955.38,68490418.09,12426818.48,18245794.39,27122103.9,38235920.99,44678248.96,32.98156753,5.498663115,0.363723188,32.97589156,5.8324146,0.535811693,34.7845773,5.932163816,0.808054448,32.9346847,6.926272814,1.132205237,34.35570564,6.870651963,1.336501832,NA,NA,NA
Mus_musculus,RODENTIA,MURIDAE,Mus,musculus,Terrestrial,domestic,6886,3196,0,1,13972,"Linnaeus, 1758",Mus abbotti  |Mus abbotti  |Mus abbotti  |Mus domesticus  |Mus domesticus  |Mus domesticus,House Mouse,Souris domestique,Rat_n Casero,LC,NA,3.1,2008,stable,N,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3114,NA
Mus_setulosus,RODENTIA,MURIDAE,Mus,setulosus,Terrestrial,wild,14,1,0,0,13980,"Peters, 1876",NA,Peter's Mouse,NA,NA,LC,NA,3.1,2008,stable,N,11.18,497,218,112,85,16,2,1.02e+12,91629760833,8.993361289,64390472341,6.319854702,3209513211,0.315010225,30525211.57,41136677.45,57640907.08,76772779.14,86743890.09,24265187.17,30685003.26,40586089.71,50417593.51,54619328.02,6260024.323,10451675.56,17054817.57,26355184.28,32124568.33,12.87299432,22.51506771,0.102465694,15.08154387,22.24502884,0.159812273,16.54808056,22.15011257,0.250535538,21.01378636,19.35403187,0.391680495,22.82190935,19.38534562,0.480161454,NA,NA,NA
